Dia;Volum;Nivell;Percent;Entrada;Sortida
2009-11-11;78.87803100000001;620.72;72.08081056399999;0.482951;1.5
2009-11-12;78.790223;620.69;72.00056931399999;0.483727;1.5
2009-11-13;78.70248199999999;620.66;71.92038929;0.39619099999999996;1.4117
2009-11-14;78.614807;620.63;71.840269579;0.48522;1.5
2009-11-15;78.527199;620.6;71.760211094;0.486018;1.5
2009-11-16;78.46883100000001;620.58;71.706872887;0.8244440000000001;1.5
2009-11-17;78.38133499999999;620.55;71.62691675;0.48728;1.5
2009-11-18;78.323041;620.53;71.573646166;0.8253360000000001;1.5
2009-11-19;78.23565500000001;620.5;71.493790551;0.48855299999999996;1.5
2009-11-20;78.177435;620.48;71.44058759;0.826134;1.5
2009-11-21;78.090161;620.45;71.360834323;0.489861;1.5
2009-11-22;78.061084;620.44;71.33426299899999;1.163426;1.5
2009-11-23;77.97389799999999;620.41;71.254590149;0.490938;1.5
2009-11-24;77.857754;620.37;71.14845472;0.655718;2.0
2009-11-25;77.74172800000001;620.33;71.04242712199999;0.6570600000000001;2.0
2009-11-26;77.596861;620.28;70.910043864;0.323275;2.0
2009-11-27;77.452179;620.23;70.777829663;0.325417;2.0
2009-11-28;77.336566;620.19;70.672179475;0.661887;2.0
2009-11-29;77.192215;620.14;70.540267751;0.329306;2.0
2009-11-30;77.105693;620.11;70.461201681;0.9985879999999999;2.0
2009-12-01;76.961636;620.06;70.329558622;0.332708;2.0
2009-12-02;76.846524;620.02;70.224366262;0.66765;2.0
2009-12-03;76.645359;619.95;70.04053641600001;0.06166699999999999;2.39
2009-12-04;76.530569;619.91;69.93563830800001;0.671458;2.0
2009-12-05;76.415898;619.87;69.830848945;0.672766;2.0
2009-12-06;76.272725;619.82;69.700013707;0.34287;2.0
2009-12-07;76.15831899999999;619.78;69.595466508;0.675822;2.0
2009-12-08;76.044032;619.74;69.491028054;0.34724499999999997;1.67
2009-12-09;75.958395;619.71;69.412770721;0.508866;1.5
2009-12-10;75.815813;619.66;69.282475555;0.099722;1.75
2009-12-11;75.673416;619.61;69.15234944699999;0.35191;2.0
2009-12-12;75.559632;619.57;69.048370648;0.683056;2.0
2009-12-13;75.417567;619.52;68.91854793;0.355741;2.0
2009-12-14;75.304048;619.48;68.814811295;0.686157;2.0
2009-12-15;75.133989;619.42;68.65940692699999;0.031736;2.0
2009-12-16;74.992475;619.37;68.530087727;0.36213;2.0
2009-12-17;74.907653;619.34;68.452575162;0.760862;1.742621
2009-12-18;74.822898;619.31;68.375123823;0.019028;1.0
2009-12-19;74.73820699999999;619.28;68.29773097;0.019769;1.0
2009-12-20;74.653582;619.25;68.220398428;0.020567;1.0
2009-12-21;74.56902099999999;619.22;68.143124372;0.021308;1.0
2009-12-22;74.597201;619.23;68.16887599399999;1.326134;1.0
2009-12-23;74.625387;619.24;68.194633099;1.413447;1.087185
2009-12-24;74.907653;619.34;68.452575162;4.339304;1.072359
2009-12-25;77.654786;620.3;70.96297724600001;32.869956;1.074446
2009-12-26;79.877875;621.06;72.994494197;26.805725;1.075518
2009-12-27;80.826756;621.38;73.861606506;12.06518;1.0827719999999998
2009-12-28;81.393742;621.57;74.379733163;7.655488;1.093185
2009-12-29;81.813252;621.71;74.763092388;5.949986;1.094581
2009-12-30;82.174018;621.83;75.092769807;5.246322;1.070824
2009-12-31;83.050536;622.12;75.89375491199999;11.2217;1.0768280000000001
2010-01-01;83.78115600000001;622.36;76.561414603;9.533724000000001;1.0774860000000002
2010-01-02;84.270971;622.52;77.009020378;6.729508;1.060376
2010-01-03;84.73218299999999;622.67;77.430487983;6.409113;1.071034
2010-01-04;85.040737;622.77;77.71245270899999;4.640068;1.068865
2010-01-05;85.319168;622.86;77.966890249;4.303057;1.08043
2010-01-06;85.691475;622.98;78.307114137;5.390386;1.081277
2010-01-07;85.940344;623.06;78.534537147;3.964675;1.0842459999999998
2010-01-08;86.314628;623.18;78.876567669;5.439973999999999;1.108007
2010-01-09;86.470925;623.23;79.019395961;2.808981;1.0
2010-01-10;86.627423;623.28;79.162407932;2.811331;1.0
2010-01-11;86.75276600000001;623.32;79.276949648;2.450694;1.0
2010-01-12;86.878238;623.36;79.39160924800001;2.452187;1.0
2010-01-13;86.972425;623.39;79.477679795;2.090162;1.0
2010-01-14;87.066684;623.42;79.563816138;2.090937;1.0
2010-01-15;87.318392;623.5;79.79383350100001;3.9843029999999997;1.0709819999999999
2010-01-16;87.696908;623.62;80.139731335;5.3809949999999995;1.0
2010-01-17;88.013211;623.72;80.42877730100001;4.660926;1.0
2010-01-18;88.298562;623.81;80.689538518;4.302639;1.0
2010-01-19;88.520948;623.88;80.892760669;3.573924;1.0
2010-01-20;88.807448;623.97;81.15457187199999;4.315949;1.0
2010-01-21;89.030731;624.04;81.358613726;3.660746;1.0764639999999999
2010-01-22;89.19046;624.09;81.50457826899999;2.8487150000000003;1.0
2010-01-23;89.350392;624.14;81.650728319;2.851065;1.0
2010-01-24;89.478483;624.18;81.76778123;2.4825;1.0
2010-01-25;89.606703;624.22;81.884952024;2.484005;1.0
2010-01-26;89.702954;624.25;81.972908709;2.1139930000000002;1.0
2010-01-27;89.767161;624.27;82.031582747;1.7431020000000002;1.0
2010-01-28;89.831401;624.29;82.090286941;1.743542;1.0
2010-01-29;89.863534;624.3;82.119650918;1.371944;1.0
2010-01-30;89.895674;624.31;82.149021292;1.372002;1.0
2010-01-31;89.92782199999999;624.32;82.178398977;1.37206;1.0
2010-02-01;89.895674;624.31;82.149021292;0.627963;1.0
2010-02-02;89.895674;624.31;82.149021292;0.999977;1.0
2010-02-03;89.959979;624.33;82.207784885;1.744248;1.0
2010-02-04;89.959979;624.33;82.207784885;1.000035;1.0
2010-02-05;89.992144;624.34;82.237178105;1.372315;1.0
2010-02-06;89.992144;624.34;82.237178105;1.0000229999999999;1.0
2010-02-07;89.992144;624.34;82.237178105;1.0000229999999999;1.0
2010-02-08;89.992144;624.34;82.237178105;1.0000229999999999;1.0
2010-02-09;90.02431700000001;624.35;82.266578635;1.372396;1.0
2010-02-10;90.15308900000001;624.39;82.384253861;2.49044;1.0
2010-02-11;90.217524;624.41;82.443136251;1.745752;1.0
2010-02-12;90.217524;624.41;82.443136251;1.0000229999999999;1.0
2010-02-13;90.24975400000001;624.42;82.47258887;1.373056;1.0
2010-02-14;90.24975400000001;624.42;82.47258887;0.999977;1.0
2010-02-15;90.281992;624.43;82.502048798;1.373102;1.0
2010-02-16;90.281992;624.43;82.502048798;1.0000229999999999;1.0
2010-02-17;90.378754;624.46;82.590472448;2.119954;1.0
2010-02-18;90.572498;624.52;82.76752079;3.242407;1.0
2010-02-19;90.863663;624.61;83.033594992;4.37;1.0
2010-02-20;91.31788900000001;624.75;83.448678607;6.257244999999999;1.0
2010-02-21;91.708485;624.87;83.80561546199999;5.520822;1.0
2010-02-22;91.96952399999999;624.95;84.044159737;4.02125;1.0
2010-02-23;92.198352;625.02;84.253268756;3.648507;1.0
2010-02-24;92.42756999999999;625.09;84.462734168;3.653021;1.0
2010-02-25;92.657177;625.16;84.672555058;3.6575230000000003;1.0
2010-02-26;92.854291;625.22;84.85268299399999;3.2813660000000002;1.0
2010-02-27;93.084618;625.29;85.063161839;3.6657870000000004;1.0
2010-02-28;93.315332;625.36;85.273994334;3.7003660000000003;1.030065
2010-03-01;93.744823;625.49;85.666474459;5.970972;1.0
2010-03-02;94.076102;625.59;85.969205885;4.834282;1.0
2010-03-03;94.374921;625.68;86.242274513;4.458542;1.0
2010-03-04;94.94107;625.85;86.75963629700001;7.552616;1.0
2010-03-05;95.710575;626.08;87.46283012;9.906296000000001;1.0
2010-03-06;96.484085;626.31;88.169683816;9.952708;1.0
2010-03-07;96.990674;626.46;88.632618112;6.8632990000000005;1.0
2010-03-08;97.498929;626.61;89.09707484200001;6.882547;1.0
2010-03-09;98.14510200000001;626.8;89.687564653;8.478819999999999;1.0
2010-03-10;98.622937;626.94;90.12422279100001;6.530486;1.0
2010-03-11;99.06794599999999;627.07;90.53088367;6.150533;1.0
2010-03-12;99.548598;627.21;90.97011605600001;6.563089999999999;1.0
2010-03-13;99.99623299999999;627.34;91.379176643;6.180949;1.0
2010-03-14;100.445135;627.47;91.78939504700001;6.195648;1.0
2010-03-15;100.964675;627.62;92.264164306;7.013171000000001;1.0
2010-03-16;101.555522;627.79;92.804095769;7.838495;1.0
2010-03-17;102.25339;627.99;93.441825825;9.077211;1.0
2010-03-18;102.883994;628.17;94.018088276;8.298691999999999;1.0
2010-03-19;103.235349;628.27;94.33916567700001;10.088789;6.0221919999999995
2010-03-20;103.622677;628.38;94.69311614700001;11.159006;6.6760779999999995
2010-03-21;104.187619;628.54;95.20937494299999;14.538634;8.0
2010-03-22;104.93191399999999;628.75;95.889531207;17.614491;9.0
2010-03-23;105.965057;629.04;96.833644339;20.957662;9.0
2010-03-24;106.46607;629.18;97.29148314;23.198760999999998;17.4
2010-03-25;106.215377;629.11;97.06239331100001;16.098438;19.0
2010-03-26;105.786483;628.99;96.670458741;14.035938;19.0
2010-03-27;105.572442;628.93;96.474862469;11.522662;14.0
2010-03-28;105.358668;628.87;96.27951018899999;11.525775;14.0
2010-03-29;105.32306399999999;628.86;96.24697432100001;13.587951;14.0
2010-03-30;105.32306399999999;628.86;96.24697432100001;8.999965;9.0
2010-03-31;105.32306399999999;628.86;96.24697432100001;8.999965;9.0
2010-04-01;105.21629899999999;628.83;96.14940966799999;7.764259;9.0
2010-04-02;105.038504;628.78;95.986935941;6.942164;9.0
2010-04-03;104.754411;628.7;95.72732431700001;5.711864;9.0
2010-04-04;104.470784;628.62;95.468138536;5.717292;9.0
2010-04-05;104.36454300000001;628.59;95.371052728;3.770324;5.0
2010-04-06;104.329144;628.58;95.338704194;4.590324;5.0
2010-04-07;104.293752;628.57;95.30636205799999;4.590336;5.0
2010-04-08;104.22299;628.55;95.241697889;4.180961;5.0
2010-04-09;104.258367;628.56;95.274026318;3.4094330000000004;3.0
2010-04-10;104.258367;628.56;95.274026318;3.499977;3.5
2010-04-11;104.22299;628.55;95.241697889;3.090521;3.5
2010-04-12;104.293752;628.57;95.30636205799999;4.318981;3.5
2010-04-13;104.470784;628.62;95.468138536;5.548947;3.5
2010-04-14;104.64799599999999;628.67;95.63007950299999;5.55103;3.5
2010-04-15;104.64799599999999;628.67;95.63007950299999;5.000012;5.0
2010-04-16;104.577089;628.65;95.565282829;4.179329;5.0
2010-04-17;104.470784;628.62;95.468138536;3.7696410000000005;5.0
2010-04-18;104.36454300000001;628.59;95.371052728;3.770324;5.0
2010-04-19;104.258367;628.56;95.274026318;3.771146;5.0
2010-04-20;104.187619;628.54;95.20937494299999;3.3111339999999996;4.13
2010-04-21;104.187619;628.54;95.20937494299999;3.999965;4.0
2010-04-22;104.187619;628.54;95.20937494299999;3.999965;4.0
2010-04-23;104.258367;628.56;95.274026318;4.818808;4.0
2010-04-24;104.329144;628.58;95.338704194;4.819155;4.0
2010-04-25;104.39994899999999;628.6;95.40340765799999;4.819468;4.0
2010-04-26;104.470784;628.62;95.468138536;4.819861;4.0
2010-04-27;104.577089;628.65;95.565282829;5.230347;4.0
2010-04-28;104.718932;628.69;95.69490267799999;6.561725;4.92
2010-04-29;104.789897;628.71;95.759752353;5.821343;5.0
2010-04-30;104.612539;628.66;95.597677968;6.94728;9.0
2010-05-01;104.329144;628.58;95.338704194;5.719942;9.0
2010-05-02;104.116901;628.52;95.144750982;6.543449;9.0
2010-05-03;104.010876;628.49;95.047862561;7.772894;9.0
2010-05-04;105.85789;629.01;96.73571232799999;30.377431;9.0
2010-05-05;106.000794;629.05;96.866301745;33.964016;32.31
2010-05-06;104.470784;628.62;95.468138536;26.291562;44.0
2010-05-07;104.435363;628.61;95.435769899;16.92;17.33
2010-05-08;104.116901;628.52;95.144750982;5.314086;9.0
2010-05-09;104.22299;628.55;95.241697889;13.557917000000002;12.33
2010-05-10;104.293752;628.57;95.30636205799999;9.818980999999999;9.0
2010-05-11;104.860891;628.73;95.82462853;15.564074;9.0
2010-05-12;105.25188;628.84;96.18192451799999;13.525313;9.0
2010-05-13;104.93191399999999;628.75;95.889531207;15.296724;19.0
2010-05-14;104.470784;628.62;95.468138536;13.662835999999999;19.0
2010-05-15;104.612539;628.66;95.597677968;20.640648000000002;19.0
2010-05-16;105.074048;628.79;96.019416979;24.341516;19.0
2010-05-17;105.358668;628.87;96.27951018899999;22.294178;19.0
2010-05-18;105.465521;628.9;96.37715525899999;10.236759;9.0
2010-05-19;105.501154;628.91;96.409717628;9.412396000000001;9.0
2010-05-20;105.429896;628.89;96.344600201;8.175278;9.0
2010-05-21;105.32306399999999;628.86;96.24697432100001;7.763553;9.0
2010-05-22;105.180725;628.82;96.116901215;7.352523;9.0
2010-05-23;105.002967;628.77;95.954461299;6.942616;9.0
2010-05-24;104.789897;628.71;95.759752353;6.5339;9.0
2010-05-25;104.541647;628.64;95.532895001;6.126771;9.0
2010-05-26;104.293752;628.57;95.30636205799999;6.130822;9.0
2010-05-27;104.22299;628.55;95.241697889;4.180961;5.0
2010-05-28;104.293752;628.57;95.30636205799999;5.818981;5.0
2010-05-29;104.329144;628.58;95.338704194;5.4095949999999995;5.0
2010-05-30;104.36454300000001;628.59;95.371052728;5.409676;5.0
2010-05-31;104.39994899999999;628.6;95.40340765799999;5.409826;5.0
2010-06-01;104.36454300000001;628.59;95.371052728;4.5902199999999995;5.0
2010-06-02;104.39994899999999;628.6;95.40340765799999;4.049022;3.6391949999999995
2010-06-03;104.470784;628.62;95.468138536;3.819861;3.0
2010-06-04;104.577089;628.65;95.565282829;4.230347;3.0
2010-06-05;104.577089;628.65;95.565282829;3.000023;3.0
2010-06-06;104.612539;628.66;95.597677968;3.4103239999999997;3.0
2010-06-07;104.506212;628.63;95.50051357;2.913494;4.144153
2010-06-08;104.329144;628.58;95.338704194;2.950625;5.0
2010-06-09;104.010876;628.49;95.047862561;4.316308;8.0
2010-06-10;103.622677;628.38;94.69311614700001;4.5069099999999995;9.0
2010-06-11;103.94023;628.47;94.98330439600001;12.675336;9.0
2010-06-12;104.258367;628.56;95.274026318;12.68213;9.0
2010-06-13;104.64799599999999;628.67;95.63007950299999;13.509572;9.0
2010-06-14;105.002967;628.77;95.954461299;13.108472;9.0
2010-06-15;104.612539;628.66;95.597677968;29.481146000000003;34.0
2010-06-16;105.32306399999999;628.86;96.24697432100001;47.223646;39.0
2010-06-17;104.577089;628.65;95.565282829;18.695995;27.33
2010-06-18;104.010876;628.49;95.047862561;11.616632000000001;18.17
2010-06-19;104.081552;628.51;95.11244814;19.817963;19.0
2010-06-20;103.834314;628.44;94.886515581;16.138461;19.0
2010-06-21;103.657931;628.39;94.72533217600001;12.368553;14.41
2010-06-22;103.657931;628.39;94.72533217600001;9.210035000000001;9.21
2010-06-23;103.657931;628.39;94.72533217600001;9.000035;9.0
2010-06-24;103.587429;628.37;94.66090560200001;8.184039;9.0
2010-06-25;103.446511;628.33;94.53213104299999;7.369051;9.0
2010-06-26;103.200181;628.26;94.30702823700001;6.148969999999999;9.0
2010-06-27;103.05958100000001;628.22;94.178544275;7.3726970000000005;9.0
2010-06-28;102.954207;628.19;94.082250754;7.780428;9.0
2010-06-29;102.778728;628.14;93.92189344799999;6.9689820000000005;9.0
2010-06-30;102.743655;628.13;93.889842822;8.594097;9.0
2010-07-01;102.708588;628.12;93.857797679;8.594167;9.0
2010-07-02;102.49834200000001;628.06;93.66566937799999;6.566597;9.0
2010-07-03;102.25339;627.99;93.441825825;6.164884;9.0
2010-07-04;101.938982;627.9;93.15451156;5.361053;9.0
2010-07-05;101.72971;627.84;92.963273325;5.2478940000000005;7.67
2010-07-06;101.86919499999999;627.88;93.090738372;9.859745;8.24537
2010-07-07;101.86919499999999;627.88;93.090738372;5.000012;5.0
2010-07-08;101.799438;627.86;93.02699259799999;4.192639;5.0
2010-07-09;101.694858;627.83;92.931424655;3.7895830000000004;5.0
2010-07-10;101.555522;627.79;92.804095769;3.38735;5.0
2010-07-11;101.41630500000001;627.75;92.67687562799999;3.388727;5.0
2010-07-12;101.381519;627.74;92.64508727;4.420965;4.823592
2010-07-13;101.451098;627.76;92.708670383;3.8053470000000003;3.0
2010-07-14;101.48589799999999;627.77;92.740471534;3.402801;3.0
2010-07-15;101.451098;627.76;92.708670383;2.597188;3.0
2010-07-16;101.41630500000001;627.75;92.67687562799999;2.597326;3.0
2010-07-17;101.34674100000001;627.73;92.613306223;2.19485;3.0
2010-07-18;101.27720699999999;627.71;92.54976423299999;2.195208;3.0
2010-07-19;101.13822900000001;627.67;92.42276249700001;1.39147;3.0
2010-07-20;101.172962;627.68;92.454502422;3.4020019999999995;3.0
2010-07-21;101.172962;627.68;92.454502422;3.0000459999999998;3.0
2010-07-22;101.103503;627.66;92.39102896799999;2.196123;3.0
2010-07-23;101.172962;627.68;92.454502422;3.803958;3.0
2010-07-24;102.18346899999999;627.97;93.377930184;14.69573;3.0
2010-07-25;102.39331800000001;628.03;93.56969569600001;7.258773;4.83
2010-07-26;102.358325;628.02;93.537718176;4.594988;5.0
2010-07-27;102.288361;628.0;93.47378324;4.190266;5.0
2010-07-28;102.14851999999999;627.96;93.34599287200001;3.3814699999999998;5.0
2010-07-29;102.008798;627.92;93.218311249;3.382836;5.0
2010-07-30;101.904085;627.89;93.12262176700001;3.7880559999999996;5.0
2010-07-31;101.834313;627.87;93.05886228600001;3.3720980000000003;4.179621
2010-08-01;101.694858;627.83;92.931424655;2.385949;4.0
2010-08-02;101.520706;627.78;92.77227999600001;1.984386;4.0
2010-08-03;101.555522;627.79;92.804095769;4.402963;4.0
2010-08-04;101.72971;627.84;92.963273325;6.0161;4.0
2010-08-05;101.72971;627.84;92.963273325;2.999965;3.0
2010-08-06;101.660012;627.82;92.899581468;2.193275;3.0
2010-08-07;101.520706;627.78;92.77227999600001;1.387674;3.0
2010-08-08;101.48589799999999;627.77;92.740471534;2.59713;3.0
2010-08-09;101.41630500000001;627.75;92.67687562799999;1.194491;2.0
2010-08-10;101.34674100000001;627.73;92.613306223;1.19485;2.0
2010-08-11;101.27720699999999;627.71;92.54976423299999;1.195208;2.0
2010-08-12;101.13822900000001;627.67;92.42276249700001;1.39147;3.0
2010-08-13;100.999371;627.63;92.295870419;1.392847;3.0
2010-08-14;100.860632;627.59;92.169087088;1.39419;3.0
2010-08-15;100.75665699999999;627.56;92.07407201;1.796562;3.0
2010-08-16;100.652749;627.53;91.97911815799999;1.7973259999999998;3.0
2010-08-17;100.548908;627.5;91.884225532;1.7981479999999999;3.0
2010-08-18;100.375991;627.45;91.726209449;0.998692;3.0
2010-08-19;100.203261;627.4;91.568364251;1.000799;3.0
2010-08-20;100.134222;627.38;91.505274605;2.200926;3.0
2010-08-21;100.065212;627.36;91.44221145899999;2.138388;2.937138
2010-08-22;99.99623299999999;627.34;91.379176643;2.201678;3.0
2010-08-23;99.823915;627.29;91.221707941;1.005602;3.0
2010-08-24;99.68619699999999;627.25;91.095857626;1.406053;3.0
2010-08-25;99.479843;627.19;90.90728593600001;0.611667;3.0
2010-08-26;99.27376;627.13;90.718961893;0.61478;3.0
2010-08-27;99.06794599999999;627.07;90.53088367;0.617917;3.0
2010-08-28;98.89663900000001;627.02;90.374338847;1.017269;3.0
2010-08-29;98.657124;626.95;90.155463767;0.227859;3.0
2010-08-30;98.452115;626.89;89.96812117299999;0.6271760000000001;3.0
2010-08-31;98.111026;626.79;89.65642511200001;0.001176;3.949
2010-09-01;98.008844;626.76;89.563048524;1.817373;3.0
2010-09-02;97.80467900000001;626.7;89.3764772;0.6370020000000001;3.0
2010-09-03;97.634744;626.65;89.22118614600001;1.033148;3.0
2010-09-04;97.464993;626.6;89.06606323700001;1.035301;3.0
2010-09-05;97.261537;626.54;88.880139815;0.645151;3.0
2010-09-06;97.05834499999999;626.48;88.694457644;0.648252;3.0
2010-09-07;96.85542099999999;626.42;88.50902037799999;0.6513770000000001;3.0
2010-09-08;96.787838;626.4;88.44726126299999;2.217766;3.0
2010-09-09;96.551534;626.33;88.23132047899999;0.264954;3.0
2010-09-10;96.416666;626.29;88.10807456799999;0.751988;2.312995
2010-09-11;96.281918;626.25;87.984938317;0.44125;2.00081
2010-09-12;96.147289;626.21;87.861910811;1.062797;2.621038
2010-09-13;95.979171;626.16;87.708280179;1.054236;3.0
2010-09-14;95.777679;626.1;87.524151512;0.667905;3.0
2010-09-15;95.576458;626.04;87.34027049299999;0.671053;3.0
2010-09-16;95.375511;625.98;87.156639861;0.6741779999999999;3.0
2010-09-17;95.30859;625.96;87.095485699;2.2254509999999996;3.0
2010-09-18;95.509445;626.02;87.27903225799999;5.324664;3.0
2010-09-19;95.94556999999999;626.15;87.677574705;8.047742999999999;3.0
2010-09-20;95.979171;626.16;87.708280179;3.3888769999999995;3.0
2010-09-21;96.080019;626.19;87.80043772299999;4.167211;3.0
2010-09-22;96.11365;626.2;87.831170611;3.389271;3.0
2010-09-23;96.046396;626.18;87.769712145;2.221632;3.0
2010-09-24;96.01278;626.17;87.73899296399999;1.928132;2.317183
2010-09-25;96.01278;626.17;87.73899296399999;2.000012;2.0
2010-09-26;95.94556999999999;626.15;87.677574705;1.222668;2.00055
2010-09-27;95.844813;626.12;87.58550032;0.8302700000000001;1.996462
2010-09-28;95.744123;626.09;87.493487161;0.834641;2.0
2010-09-29;95.67703399999999;626.07;87.432179475;1.223484;2.0
2010-09-30;95.576458;626.04;87.34027049299999;0.8359489999999999;2.0
2010-10-01;95.509445;626.02;87.27903225799999;1.22434;2.0
2010-10-02;95.40898299999999;625.99;87.187227451;0.839159;2.001913
2010-10-03;95.342046;625.97;87.126058668;1.2252889999999999;2.0
2010-10-04;95.241699;625.94;87.034358951;0.83541;1.996868
2010-10-05;95.174839;625.92;86.97326053200001;1.226157;2.0
2010-10-06;95.074606;625.89;86.88166499100001;0.839942;2.0
2010-10-07;94.94107;625.85;86.75963629700001;0.954421;2.5
2010-10-08;94.774324;625.8;86.607259435;0.570058;2.5
2010-10-09;94.64106600000001;625.76;86.485484785;0.957674;2.5
2010-10-10;94.408162;625.69;86.27265101;0.0013289999999999999;2.697
2010-10-11;95.40898299999999;625.99;87.187227451;18.483542;6.9
2010-10-12;96.889223;626.43;88.539909531;22.132431;5.0
2010-10-13;98.179185;626.81;89.718710591;19.930138;5.0
2010-10-14;98.89663900000001;627.02;90.374338847;13.303878;5.0
2010-10-15;99.27376;627.13;90.718961893;9.36485;5.0
2010-10-16;99.548598;627.21;90.97011605600001;7.351017999999999;4.17
2010-10-17;99.72061500000001;627.26;91.127309696;5.990926;4.0
2010-10-18;99.823915;627.29;91.221707941;4.6956370000000005;3.5
2010-10-19;99.89282;627.31;91.284675135;3.7975230000000004;3.0
2010-10-20;99.927283;627.32;91.31616832700001;3.398854;3.0
2010-10-21;99.927283;627.32;91.31616832700001;2.999988;3.0
2010-10-22;99.927283;627.32;91.31616832700001;2.999988;3.0
2010-10-23;99.89282;627.31;91.284675135;2.601111;3.0
2010-10-24;99.823915;627.29;91.221707941;2.202465;3.0
2010-10-25;99.755041;627.27;91.158769076;2.202859;3.0
2010-10-26;99.99623299999999;627.34;91.379176643;5.791551;3.0
2010-10-27;99.858364;627.3;91.25318834;1.404317;3.0
2010-10-28;99.789475;627.28;91.190235767;2.2027200000000002;3.0
2010-10-29;99.68619699999999;627.25;91.095857626;1.804664;3.0
2010-10-30;99.514217;627.2;90.93869779799999;1.009514;3.0
2010-10-31;99.376768;627.16;90.81309330200001;1.40919;3.0
2010-11-01;99.239439;627.12;90.687598465;1.410521;3.0
2010-11-02;99.03366899999999;627.06;90.49956045;0.61838;3.0
2010-11-03;98.8624;627.01;90.343050352;1.0177200000000002;3.0
2010-11-04;98.69131800000001;626.96;90.18671114;1.019931;3.0
2010-11-05;98.486264;626.9;89.999327424;0.626724;3.0
2010-11-06;98.281478;626.84;89.812188614;0.629757;3.0
2010-11-07;98.111026;626.79;89.65642511200001;1.027164;3.0
2010-11-08;97.940759;626.74;89.50083066799999;1.029352;3.0
2010-11-09;97.736682;626.68;89.314339761;0.638009;3.0
2010-11-10;97.600779;626.64;89.19014804;1.427083;3.0
2010-11-11;97.56682099999999;626.63;89.15911633;2.606991;3.0
2010-11-12;97.363232;626.57;88.97307137;0.6436810000000001;3.0
2010-11-13;97.159908;626.51;88.787268574;0.646678;3.0
2010-11-14;96.990674;626.46;88.632618112;1.041319;3.0
2010-11-15;96.787838;626.4;88.44726126299999;0.6523260000000001;3.0
2010-11-16;96.619012;626.35;88.292983643;1.045949;3.0
2010-11-17;96.551534;626.33;88.23132047899999;2.219016;3.0
2010-11-18;96.585269;626.34;88.262148405;3.390417;3.0
2010-11-19;96.416666;626.29;88.10807456799999;1.048611;3.0
2010-11-20;96.214588;626.23;87.92341039899999;0.661157;3.0
2010-11-21;96.046396;626.18;87.769712145;0.997308;2.9439290000000002
2010-11-22;95.844813;626.12;87.58550032;0.666887;3.0
2010-11-23;95.609976;626.05;87.370900119;0.228361;2.9463470000000003
2010-11-24;95.375511;625.98;87.156639861;0.286262;3.0
2010-11-25;95.14142;625.91;86.942721374;0.290613;3.0
2010-11-26;94.907706;625.84;86.7291474;0.9532370000000001;3.268052
2010-11-27;94.64106600000001;625.76;86.485484785;0.9364040000000001;2.8692740000000003
2010-11-28;94.541203;625.73;86.39422736;0.567145;2.8703849999999997
2010-11-29;94.341687;625.67;86.211904414;0.958131;2.879427
2010-11-30;94.175638;625.62;86.060164489;1.83624;2.9820729999999998
2010-12-01;94.076102;625.59;85.969205885;0.976355;2.8976509999999998
2010-12-02;93.910365;625.54;85.817751074;1.009242;2.9305380000000003
2010-12-03;93.744823;625.49;85.666474459;0.877288;2.78701
2010-12-04;93.48466666700001;625.411111111;85.428736788;0.88976;2.7994830000000004
2010-12-05;93.321871886;625.361779359;85.279970653;0.952274;2.861996
2010-12-06;93.18514583299999;625.320347222;85.155026805;1.2733370000000002;2.8011150000000002
2010-12-07;93.121552083;625.3010763890001;85.096913171;2.805365;2.805365
2010-12-08;93.11696875;625.2996875;85.092724801;2.813719;2.813719
2010-12-09;93.1379375;625.3060416669999;85.111886594;3.1825490000000003;2.800604
2010-12-10;93.14229166700001;625.307361111;85.11586554600001;2.438142;2.820087
2010-12-11;93.10436458299999;625.295868056;85.081206783;2.487545;2.8694900000000003
2010-12-12;93.0279375;625.2727083330001;85.011365713;1.6629029999999998;2.808736
2010-12-13;92.944520833;625.247430556;84.93513737800001;1.30141;2.447243
2010-12-14;92.854548611;625.219965278;84.852918405;1.300359;2.434618
2010-12-15;92.7411875;625.185451389;84.749326053;0.914984;2.431188
2010-12-16;92.6215625;625.148958333;84.640009595;1.2893780000000001;2.435212
2010-12-17;92.49829268299999;625.111358885;84.527362408;1.186841;2.703045
2010-12-18;92.342805556;625.0640277780001;84.385274199;0.986748;2.884896
2010-12-19;92.183329861;625.015416667;84.239541132;0.986786;2.884934
2010-12-20;92.015538194;624.963958333;84.086208712;0.909027;2.795601
2010-12-21;91.887684028;624.924791667;83.969372227;2.002522;2.7548369999999998
2010-12-22;91.857243056;624.9153472219999;83.94155447;3.975575;2.841316
2010-12-23;92.287145833;625.046979167;84.334410886;10.162442;2.963368
2010-12-24;92.81252777799999;625.2071875;84.814518668;7.182866000000001;3.004625
2010-12-25;93.058989583;625.282118056;85.03974192;4.89766;2.987938
2010-12-26;93.14355208299999;625.3077430559999;85.117017347;3.72316;2.9592709999999998
2010-12-27;93.184;625.32;85.153979713;2.944615;2.944615
2010-12-28;93.21127083299999;625.328263889;85.17890051399999;3.163792;2.3999029999999997
2010-12-29;93.2644375;625.344375;85.22748560699999;2.478257;2.0963130000000003
2010-12-30;93.28735763899999;625.35;85.248430631;2.039993;2.039993
2010-12-31;93.28299999999999;625.35;85.244448506;2.044052;2.044052
