Dia;Dia;TM;TX;TN;HRM;PPT;PM;Volum
2016-05-20;2016-05-20;15.0;23.8;8.9;76.0;0.1;921.1;103.879418912
2016-05-21;2016-05-21;16.8;25.6;10.0;65.0;0.0;919.2;104.037539612
2016-05-22;2016-05-22;13.7;22.0;6.4;65.0;7.6;915.2;104.32302517299999
2016-05-23;2016-05-23;10.9;19.7;2.5;67.0;0.0;920.0;104.418935475
2016-05-24;2016-05-24;13.2;21.8;5.9;71.0;0.0;915.1;104.431654149
2016-05-25;2016-05-25;16.6;24.7;9.2;64.0;0.0;913.2;104.48804964899999
2016-05-26;2016-05-26;18.2;25.6;10.9;69.0;0.0;914.4;104.55983242
2016-05-27;2016-05-27;18.8;28.2;13.5;65.0;0.0;915.3;104.61161296600001
2016-05-28;2016-05-28;16.5;26.4;9.1;77.0;13.4;913.2;104.63161519399999
2016-05-29;2016-05-29;12.7;20.7;8.2;81.0;0.0;913.0;104.62509059899999
2016-05-30;2016-05-30;13.1;20.9;7.3;74.0;0.0;916.1;104.63806454899999
2016-05-31;2016-05-31;13.0;18.2;8.9;80.0;0.1;918.2;104.608767407
2016-06-01;2016-06-01;14.2;21.9;8.7;74.0;0.0;917.8;104.493803045
2016-06-02;2016-06-02;15.1;24.4;8.8;76.0;0.0;915.8;104.321727598
2016-06-03;2016-06-03;17.1;26.4;10.0;67.0;1.0;913.6;104.12852769700001
2016-06-04;2016-06-04;15.2;23.4;10.1;76.0;6.7;914.8;103.969518671
2016-06-05;2016-06-05;17.1;25.6;9.1;72.0;0.0;918.0;103.824922231
2016-06-06;2016-06-06;17.5;26.5;11.5;74.0;1.9;920.0;103.655178748
2016-06-07;2016-06-07;19.6;27.9;11.8;63.0;0.0;923.2;103.46591484
2016-06-08;2016-06-08;19.8;29.3;14.4;74.0;0.7;921.1;103.65158248200001
2016-06-09;2016-06-09;20.6;28.7;15.2;62.0;0.0;916.6;103.67757611299999
2016-06-10;2016-06-10;19.4;26.7;13.5;62.0;0.0;914.1;103.56365836399999
2016-06-11;2016-06-11;17.0;24.2;11.8;78.0;4.6;915.7;103.36871997700001
2016-06-12;2016-06-12;17.5;24.7;13.0;71.0;0.0;916.1;103.1270272
2016-06-13;2016-06-13;17.5;24.4;12.8;80.0;0.0;912.4;102.848655583
2016-06-14;2016-06-14;17.0;24.5;10.4;65.0;0.0;909.4;102.58257859
2016-06-15;2016-06-15;15.6;23.9;10.4;80.0;5.3;905.5;102.269036971
2016-06-16;2016-06-16;13.5;20.3;8.9;71.0;0.1;907.1;101.92543795600001
2016-06-17;2016-06-17;13.6;20.5;5.9;63.0;0.2;915.8;101.58178662600001
2016-06-18;2016-06-18;9.9;13.3;7.4;96.0;18.2;921.2;101.191116954
2016-06-19;2016-06-19;14.3;23.0;6.0;65.0;0.0;923.5;100.814832936
2016-06-20;2016-06-20;16.6;24.7;9.0;55.0;0.0;923.3;100.50655064899999
2016-06-21;2016-06-21;21.0;29.9;12.6;53.0;0.0;923.9;100.18564347600001
2016-06-22;2016-06-22;22.9;30.6;16.0;48.0;0.0;923.2;99.854964681
2016-06-23;2016-06-23;22.0;31.5;14.7;45.0;0.0;922.6;99.55264477200001
2016-06-24;2016-06-24;23.2;32.0;14.5;43.0;0.0;920.3;99.30276582799999
2016-06-25;2016-06-25;22.0;30.0;15.4;54.0;0.0;918.5;98.944213031
2016-06-26;2016-06-26;19.2;26.7;13.8;73.0;0.0;920.0;98.54974739299999
2016-06-27;2016-06-27;19.6;28.5;12.8;70.0;0.0;922.2;98.17897455100001
2016-06-28;2016-06-28;22.1;31.7;14.3;65.0;0.0;920.3;97.953130859
2016-06-29;2016-06-29;21.8;30.1;15.5;58.0;0.0;918.5;97.73644697600001
2016-06-30;2016-06-30;19.9;29.6;14.2;73.0;5.2;918.9;97.465168636
2016-07-01;2016-07-01;21.8;31.1;14.5;64.0;0.0;920.1;97.21822876700001
2016-07-02;2016-07-02;22.0;30.4;15.3;66.0;0.0;920.8;97.34837901600001
2016-07-03;2016-07-03;21.8;30.5;15.7;62.0;0.0;922.3;97.187256846
2016-07-04;2016-07-04;23.5;33.3;15.9;62.0;0.0;920.8;96.89308300200001
2016-07-05;2016-07-05;22.8;28.1;17.2;58.0;0.0;920.5;96.59357252
2016-07-06;2016-07-06;22.9;33.3;15.6;64.0;0.0;921.0;96.233632664
2016-07-07;2016-07-07;24.8;35.1;17.9;57.0;0.1;921.3;95.821390293
2016-07-08;2016-07-08;21.9;33.2;16.1;69.0;18.2;922.8;95.391408702
2016-07-09;2016-07-09;24.1;33.4;17.1;59.0;0.0;922.1;95.005560013
2016-07-10;2016-07-10;25.6;34.9;18.3;54.0;0.0;919.0;94.676955209
2016-07-11;2016-07-11;24.8;33.2;18.4;45.0;0.1;917.9;94.31939485299999
2016-07-12;2016-07-12;21.8;27.8;16.0;61.0;0.0;917.1;93.94830317899999
2016-07-13;2016-07-13;17.2;25.7;11.6;66.0;0.5;919.5;93.502479684
2016-07-14;2016-07-14;15.5;25.1;9.4;65.0;0.0;921.5;93.03777392399999
2016-07-15;2016-07-15;18.0;27.8;7.7;50.0;0.0;923.1;92.583634068
2016-07-16;2016-07-16;19.9;30.2;11.9;64.0;0.0;922.4;92.115491514
2016-07-17;2016-07-17;22.2;32.6;14.7;52.0;0.0;922.2;91.665859376
2016-07-18;2016-07-18;23.1;33.7;15.3;41.0;0.0;922.8;91.221075169
2016-07-19;2016-07-19;24.3;35.2;15.3;39.0;0.0;921.6;90.759409874
2016-07-20;2016-07-20;25.5;36.4;17.0;31.0;0.0;920.4;90.29994435
2016-07-21;2016-07-21;25.2;33.5;18.9;51.0;0.3;918.5;89.830995727
2016-07-22;2016-07-22;17.8;28.3;13.3;85.0;19.8;916.8;89.364619966
2016-07-23;2016-07-23;19.1;26.9;12.4;61.0;0.0;919.7;88.93943034899998
2016-07-24;2016-07-24;21.3;29.9;14.4;54.0;0.0;920.9;88.563297268
2016-07-25;2016-07-25;22.7;31.8;16.3;56.0;0.0;921.4;88.08869995100002
2016-07-26;2016-07-26;23.6;32.9;17.9;56.0;0.0;921.6;87.65160903799999
2016-07-27;2016-07-27;21.1;31.9;16.2;72.0;11.6;921.0;87.277858784
2016-07-28;2016-07-28;21.5;30.8;15.6;74.0;0.1;920.9;86.922459414
2016-07-29;2016-07-29;23.7;33.0;16.8;67.0;0.0;919.5;86.57848916299999
2016-07-30;2016-07-30;24.5;34.8;17.3;53.0;0.1;917.9;86.24419969799999
2016-07-31;2016-07-31;22.7;31.6;17.1;64.0;0.0;917.9;85.920301166
2016-08-01;2016-08-01;20.7;29.4;13.8;68.0;0.0;921.1;85.58382244100001
2016-08-02;2016-08-02;23.1;33.5;17.2;69.0;0.0;922.0;85.256742015
2016-08-03;2016-08-03;24.8;35.2;17.5;59.0;0.0;919.6;84.89965196600001
2016-08-04;2016-08-04;24.8;33.3;18.5;53.0;0.0;917.0;84.531330076
2016-08-05;2016-08-05;21.4;29.2;16.8;69.0;0.5;920.8;84.145149893
2016-08-06;2016-08-06;21.6;30.8;15.1;64.0;0.0;924.6;83.76108482
2016-08-07;2016-08-07;21.6;31.8;14.0;59.0;0.0;925.6;83.366491811
2016-08-08;2016-08-08;23.4;34.3;14.9;55.0;0.0;924.2;82.977973831
2016-08-09;2016-08-09;20.9;31.8;13.2;64.0;16.8;920.6;82.612826308
2016-08-10;2016-08-10;17.8;26.1;12.3;78.0;0.1;920.4;82.262177467
2016-08-11;2016-08-11;17.6;26.5;11.0;72.0;0.0;923.2;81.93556086699999
2016-08-12;2016-08-12;19.8;29.4;13.5;70.0;0.0;925.9;81.590083984
2016-08-13;2016-08-13;21.5;31.2;14.5;53.0;0.0;925.1;81.250537748
2016-08-14;2016-08-14;22.1;31.8;15.4;45.0;0.0;923.6;80.892687681
2016-08-15;2016-08-15;22.1;32.3;14.5;56.0;0.0;921.3;80.501495095
2016-08-16;2016-08-16;20.7;31.9;14.6;62.0;2.3;918.4;80.158456216
2016-08-17;2016-08-17;20.8;31.9;14.6;64.0;1.5;916.3;79.842961646
2016-08-18;2016-08-18;21.8;29.9;16.7;66.0;0.0;915.3;79.572121602
2016-08-19;2016-08-19;23.5;34.0;17.2;72.0;0.2;915.0;79.272181518
2016-08-20;2016-08-20;21.8;27.9;17.8;66.0;0.1;918.2;78.960688265
2016-08-21;2016-08-21;19.2;27.8;11.8;69.0;0.0;923.3;78.693991832
2016-08-22;2016-08-22;21.5;31.9;13.6;68.0;0.0;925.3;78.39886286
2016-08-23;2016-08-23;22.8;32.7;14.6;48.0;0.0;924.8;78.10411025
2016-08-24;2016-08-24;24.1;33.7;17.3;40.0;0.0;922.8;77.811456776
2016-08-25;2016-08-25;24.0;34.1;16.6;38.0;0.0;920.5;77.51393329
2016-08-26;2016-08-26;23.2;33.2;16.3;47.0;0.0;920.7;77.160076425
2016-08-27;2016-08-27;22.7;32.9;15.4;47.0;0.0;921.7;76.781988077
2016-08-28;2016-08-28;23.9;33.8;16.8;58.0;0.0;921.9;76.419863765
2016-08-29;2016-08-29;20.4;23.9;17.3;82.0;0.0;921.8;76.01666521
2016-08-30;2016-08-30;20.0;28.7;14.0;73.0;0.0;920.9;75.62513656600001
2016-08-31;2016-08-31;21.1;31.1;15.2;65.0;0.0;922.3;75.208722084
2016-09-01;2016-09-01;22.6;31.9;16.7;59.0;0.0;924.1;74.858405037
2016-09-02;2016-09-02;23.1;33.1;15.7;57.0;0.0;923.2;74.454836784
2016-09-03;2016-09-03;22.1;35.6;15.0;67.0;15.5;922.6;74.08284866300001
2016-09-04;2016-09-04;25.5;35.0;18.6;48.0;0.0;922.1;73.660924943
2016-09-05;2016-09-05;25.4;34.7;19.1;52.0;0.0;922.2;73.372697863
2016-09-06;2016-09-06;23.1;33.5;16.5;62.0;0.0;920.8;72.997487031
2016-09-07;2016-09-07;20.2;28.9;14.9;71.0;0.0;919.2;72.621595842
2016-09-08;2016-09-08;20.4;29.3;13.0;69.0;0.0;918.7;72.22196568
2016-09-09;2016-09-09;19.2;29.1;13.5;86.0;11.6;918.6;71.824490879
2016-09-10;2016-09-10;18.1;28.3;13.3;79.0;2.0;918.7;71.467886599
2016-09-11;2016-09-11;21.0;29.1;16.2;67.0;0.0;919.6;71.136463057
2016-09-12;2016-09-12;20.4;29.1;15.6;71.0;0.0;919.2;70.879551166
2016-09-13;2016-09-13;19.6;27.8;14.3;73.0;12.9;916.4;70.589661236
2016-09-14;2016-09-14;15.1;21.0;8.1;81.0;1.7;912.1;70.363419525
2016-09-15;2016-09-15;11.8;19.9;6.4;70.0;0.1;915.0;70.34716588
2016-09-16;2016-09-16;14.8;23.2;8.2;63.0;0.0;918.1;70.40717882199999
2016-09-17;2016-09-17;12.8;20.5;9.3;84.0;0.0;919.1;70.317907448
2016-09-18;2016-09-18;13.0;21.7;6.4;72.0;0.0;918.2;70.195836582
2016-09-19;2016-09-19;15.1;24.2;8.2;68.0;0.0;918.7;70.033432942
2016-09-20;2016-09-20;16.0;23.3;11.2;74.0;0.0;916.9;69.823907516
2016-09-21;2016-09-21;16.7;24.3;12.7;70.0;0.0;917.8;69.611600221
2016-09-22;2016-09-22;16.8;25.1;10.5;76.0;0.0;921.4;69.334715418
2016-09-23;2016-09-23;16.2;25.0;10.7;82.0;8.9;924.9;69.023353676
2016-09-24;2016-09-24;16.4;24.2;11.0;72.0;12.3;923.4;68.770631702
2016-09-25;2016-09-25;14.0;22.4;10.5;89.0;2.1;922.0;68.610842977
2016-09-26;2016-09-26;15.0;22.1;10.0;81.0;5.1;922.1;68.42630749199999
2016-09-27;2016-09-27;15.9;22.8;11.4;85.0;0.0;925.2;68.210758093
2016-09-28;2016-09-28;15.5;24.6;9.1;68.0;0.0;929.2;68.010386477
2016-09-29;2016-09-29;15.8;25.0;9.9;77.0;0.0;926.0;67.751745139
2016-09-30;2016-09-30;15.4;23.7;11.5;83.0;0.0;919.9;67.230003
2016-10-01;2016-10-01;15.5;22.9;11.4;84.0;4.6;915.6;66.989998
2016-10-02;2016-10-02;15.8;22.9;12.2;93.0;14.9;918.4;66.75
2016-10-03;2016-10-03;16.6;22.1;14.0;91.0;0.0;922.8;66.510002
2016-10-04;2016-10-04;17.2;24.0;14.3;89.0;11.0;921.9;66.25
2016-10-05;2016-10-05;15.4;21.4;11.6;90.0;1.0;920.1;66.019997
2016-10-06;2016-10-06;11.3;16.1;7.3;96.0;7.1;914.1;65.910004
2016-10-07;2016-10-07;13.6;21.8;7.8;83.0;0.0;915.9;65.83000200000001
2016-10-08;2016-10-08;14.7;20.8;12.4;84.0;0.0;918.5;65.769997
2016-10-09;2016-10-09;12.6;18.1;9.4;87.0;0.0;919.4;65.68
2016-10-10;2016-10-10;11.6;17.3;8.2;87.0;0.0;917.7;65.550003
2016-10-11;2016-10-11;10.3;16.3;6.7;81.0;0.1;913.8;65.360001
2016-10-12;2016-10-12;9.5;12.4;7.3;86.0;19.3;910.5;65.279999
2016-10-13;2016-10-13;11.7;14.8;9.7;99.0;23.9;903.8;65.25
2016-10-14;2016-10-14;10.6;15.3;8.3;98.0;2.5;905.5;66.519997
2016-10-15;2016-10-15;11.4;18.9;6.8;81.0;0.0;916.1;67.910004
2016-10-16;2016-10-16;13.0;19.9;8.1;76.0;0.0;920.6;68.57
2016-10-17;2016-10-17;12.5;16.4;9.8;93.0;0.1;922.8;69.0
2016-10-18;2016-10-18;13.1;18.7;10.4;84.0;0.0;924.2;69.220001
2016-10-19;2016-10-19;12.4;17.2;10.0;91.0;0.0;920.8;69.410004
2016-10-20;2016-10-20;10.0;15.8;6.0;84.0;0.0;915.7;69.5
2016-10-21;2016-10-21;8.5;15.3;5.6;89.0;0.0;914.9;69.529999
2016-10-22;2016-10-22;10.5;14.0;6.5;95.0;1.5;912.0;69.489998
2016-10-23;2016-10-23;13.5;19.6;10.8;94.0;0.0;910.9;69.489998
2016-10-24;2016-10-24;15.7;22.3;12.3;83.0;0.0;915.2;69.43
2016-10-25;2016-10-25;15.4;21.4;12.5;87.0;2.8;921.1;69.360001
2016-10-26;2016-10-26;16.1;21.3;12.4;79.0;0.0;924.4;69.33000200000001
2016-10-27;2016-10-27;13.4;20.1;7.8;90.0;0.1;927.4;69.25
2016-10-28;2016-10-28;13.5;20.9;10.1;83.0;0.0;930.0;69.139999
2016-10-29;2016-10-29;14.8;23.0;10.5;62.0;0.0;927.0;69.010002
2016-10-30;2016-10-30;14.4;21.9;9.5;58.0;0.0;922.9;68.879997
2016-10-31;2016-10-31;11.7;17.8;6.9;77.0;0.0;922.9;68.739998
2016-11-01;2016-11-01;11.8;19.1;8.1;83.0;0.0;922.9;68.629997
2016-11-02;2016-11-02;11.4;19.3;7.1;81.0;0.2;919.7;68.440002
2016-11-03;2016-11-03;11.8;18.9;7.5;67.0;0.0;918.0;68.290001
2016-11-04;2016-11-04;10.6;14.9;7.2;84.0;0.6;917.2;68.150002
2016-11-05;2016-11-05;10.4;13.7;6.4;97.0;7.8;907.8;68.040001
2016-11-06;2016-11-06;5.5;8.4;2.4;97.0;0.4;905.8;68.123421
2016-11-07;2016-11-07;3.6;9.6;0.2;90.0;0.0;908.6;68.199997
2016-11-08;2016-11-08;2.6;11.1;-2.2;81.0;0.1;912.0;68.220001
2016-11-09;2016-11-09;4.8;13.5;-0.2;85.0;0.0;913.6;68.239998
2016-11-10;2016-11-10;4.4;11.7;1.1;93.0;0.0;919.0;68.16999799999999
2016-11-11;2016-11-11;6.4;13.6;2.8;90.0;0.1;919.4;68.059998
2016-11-12;2016-11-12;6.6;12.5;4.1;92.0;0.0;920.2;67.949997
2016-11-13;2016-11-13;8.5;14.7;5.1;79.0;0.2;921.0;67.769997
2016-11-14;2016-11-14;7.3;14.5;3.8;76.0;0.0;922.6;67.599998
2016-11-15;2016-11-15;6.0;13.1;2.8;84.0;0.0;925.9;67.480003
2016-11-16;2016-11-16;7.0;14.2;2.7;80.0;0.0;923.3;67.32
2016-11-17;2016-11-17;8.5;15.2;4.9;79.0;0.0;918.9;67.160004
2016-11-18;2016-11-18;7.9;11.4;4.5;85.0;0.0;914.4;66.949997
2016-11-19;2016-11-19;6.9;10.4;4.6;86.0;0.0;913.9;66.739998
2016-11-20;2016-11-20;8.1;13.8;4.9;79.0;1.1;909.8;66.559998
2016-11-21;2016-11-21;10.2;11.5;7.9;100.0;20.9;906.0;66.650002
2016-11-22;2016-11-22;9.6;10.7;7.5;98.0;13.5;908.2;68.08000200000001
2016-11-23;2016-11-23;10.0;13.4;4.8;91.0;28.2;906.4;69.910004
2016-11-24;2016-11-24;4.2;9.6;0.9;94.0;0.1;908.3;73.470001
2016-11-25;2016-11-25;2.3;8.7;-0.9;88.0;0.1;911.4;75.720001
2016-11-26;2016-11-26;5.5;8.5;1.7;87.0;5.7;913.5;76.889999
2016-11-27;2016-11-27;6.9;12.4;3.7;88.0;2.6;912.4;78.089996
2016-11-28;2016-11-28;6.1;11.8;3.3;82.0;0.0;912.1;79.160004
2016-11-29;2016-11-29;5.6;10.3;2.5;90.0;0.0;921.9;79.949997
2016-11-30;2016-11-30;4.6;10.2;1.1;88.0;0.0;929.1;80.5
2016-12-01;2016-12-01;4.0;11.9;0.1;83.0;0.1;924.6;80.932724
2016-12-02;2016-12-02;5.2;11.8;1.5;47.0;0.0;917.2;81.309998
2016-12-03;2016-12-03;5.5;11.3;2.9;56.0;0.0;915.1;81.620003
2016-12-04;2016-12-04;7.3;9.6;4.7;91.0;1.6;917.7;81.889999
2016-12-05;2016-12-05;8.3;11.1;5.9;87.0;0.0;921.0;82.139999
2016-12-06;2016-12-06;8.0;13.8;4.9;83.0;0.0;925.4;82.339996
2016-12-07;2016-12-07;6.5;13.1;3.4;85.0;0.0;929.3;82.527527
2016-12-08;2016-12-08;6.6;13.8;3.7;68.0;0.0;932.1;82.678436
2016-12-09;2016-12-09;5.5;12.6;1.9;74.0;0.0;929.7;82.790001
2016-12-10;2016-12-10;5.6;12.8;2.4;85.0;0.0;926.5;82.900002
2016-12-11;2016-12-11;7.2;14.5;3.6;71.0;0.0;923.1;83.0
2016-12-12;2016-12-12;8.8;16.5;5.5;55.0;0.0;921.6;83.08000200000002
2016-12-13;2016-12-13;7.0;12.1;3.8;67.0;0.0;923.2;83.150002
2016-12-14;2016-12-14;4.4;10.4;0.9;85.0;0.0;920.8;83.209999
2016-12-15;2016-12-15;5.8;10.4;2.7;79.0;0.0;920.8;83.260002
2016-12-16;2016-12-16;6.0;8.2;4.5;91.0;2.2;921.6;83.309998
2016-12-17;2016-12-17;5.8;8.2;2.5;81.0;0.1;930.5;83.349998
2016-12-18;2016-12-18;2.9;8.4;0.1;83.0;0.0;928.0;83.339996
2016-12-19;2016-12-19;3.5;6.5;-1.3;69.0;0.0;915.7;83.32
2016-12-20;2016-12-20;6.2;10.4;3.2;76.0;9.9;915.0;83.279999
2016-12-21;2016-12-21;5.8;10.6;2.6;89.0;1.1;923.6;83.290001
2016-12-22;2016-12-22;7.1;12.0;4.5;77.0;0.0;930.0;83.279999
2016-12-23;2016-12-23;6.5;12.5;3.7;83.0;0.0;932.1;83.239998
2016-12-24;2016-12-24;6.0;12.4;3.1;85.0;0.0;932.8;83.199997
2016-12-25;2016-12-25;7.4;12.8;2.7;69.0;0.0;929.9;83.139999
2016-12-26;2016-12-26;11.6;16.7;8.6;37.0;0.0;929.4;83.08000200000002
2016-12-27;2016-12-27;9.7;15.5;6.9;46.0;0.0;931.2;82.949997
2016-12-28;2016-12-28;8.5;15.0;5.4;43.0;0.0;932.8;82.800003
2016-12-29;2016-12-29;8.2;17.3;3.3;40.0;0.0;930.7;82.639999
2016-12-30;2016-12-30;4.2;9.8;1.2;82.0;0.0;931.9;82.480003
2016-12-31;2016-12-31;3.7;9.4;0.7;83.0;0.0;928.9;82.32
2017-01-01;2017-01-01;0.8;6.2;-1.8;89.0;0.1;921.8;82.15
2017-01-02;2017-01-02;2.3;8.3;-2.0;74.0;0.0;919.4;81.98
2017-01-03;2017-01-03;3.4;9.0;0.5;66.0;0.0;920.4;81.82
2017-01-04;2017-01-04;3.8;11.2;0.7;83.0;0.0;920.3;81.67
2017-01-05;2017-01-05;3.2;8.8;-1.6;65.0;0.0;920.1;81.52
2017-01-06;2017-01-06;1.3;7.8;-1.9;64.0;0.0;925.0;81.37
2017-01-07;2017-01-07;2.9;7.9;-1.8;52.0;0.0;926.1;81.23
2017-01-08;2017-01-08;5.8;10.9;1.6;48.0;0.0;923.6;81.07
2017-01-09;2017-01-09;0.4;4.3;-2.6;82.0;0.0;921.2;80.93
2017-01-10;2017-01-10;3.7;8.7;0.1;68.0;0.0;911.5;80.77
2017-01-11;2017-01-11;3.9;10.2;-0.8;63.0;0.0;918.0;80.64
2017-01-12;2017-01-12;4.0;7.8;1.7;93.0;0.0;917.9;80.47
2017-01-13;2017-01-13;3.0;8.5;-2.4;61.0;0.0;913.2;80.29
2017-01-14;2017-01-14;0.3;4.9;-3.8;42.0;0.0;917.8;80.09
2017-01-15;2017-01-15;1.0;5.7;-3.4;53.0;0.0;917.4;79.87
2017-01-16;2017-01-16;3.6;10.3;-0.7;53.0;0.0;913.5;79.68
2017-01-17;2017-01-17;-1.8;2.9;-5.6;31.0;0.0;912.5;79.45
2017-01-18;2017-01-18;-2.1;5.1;-7.1;45.0;0.0;916.9;79.3
2017-01-19;2017-01-19;1.2;4.9;-3.6;60.0;0.0;920.1;79.12
2017-01-20;2017-01-20;3.1;5.9;2.0;77.0;0.0;919.7;78.94
2017-01-21;2017-01-21;4.1;5.5;2.7;69.0;0.0;916.9;78.76
2017-01-22;2017-01-22;5.0;7.9;3.3;68.0;0.1;914.5;78.59
2017-01-23;2017-01-23;3.9;7.0;2.1;83.0;0.8;915.5;78.43
2017-01-24;2017-01-24;1.8;8.7;-1.7;86.0;0.0;916.6;78.24
2017-01-25;2017-01-25;-0.2;3.7;-2.8;92.0;13.8;916.8;78.05
2017-01-26;2017-01-26;0.2;3.5;-2.3;95.0;1.3;915.8;77.91
2017-01-27;2017-01-27;2.8;4.3;1.0;97.0;16.4;913.4;77.74
2017-01-28;2017-01-28;5.0;8.3;3.3;96.0;6.4;915.8;77.81
2017-01-29;2017-01-29;3.3;7.9;0.9;93.0;0.0;921.4;78.25
2017-01-30;2017-01-30;5.2;12.3;0.2;84.0;0.1;919.5;78.59
2017-01-31;2017-01-31;7.3;15.7;2.4;84.0;0.0;916.9;78.82
2017-02-01;2017-02-01;6.4;13.7;2.7;91.0;0.2;916.1;78.98
2017-02-02;2017-02-02;5.7;9.4;1.9;89.0;1.5;912.5;79.4
2017-02-03;2017-02-03;4.0;8.5;0.4;89.0;0.7;913.1;79.8
2017-02-04;2017-02-04;7.8;15.5;4.0;82.0;1.6;910.3;80.04
2017-02-05;2017-02-05;5.7;10.2;0.1;80.0;1.2;906.8;80.84
2017-02-06;2017-02-06;5.7;12.3;1.1;65.0;0.3;914.5;81.68
2017-02-07;2017-02-07;7.6;12.8;4.2;85.0;2.7;916.1;82.31
2017-02-08;2017-02-08;3.6;9.9;-0.3;69.0;16.5;914.5;82.95
2017-02-09;2017-02-09;3.1;9.9;-1.4;50.0;0.0;915.8;83.52
2017-02-10;2017-02-10;2.3;8.3;-1.2;80.0;0.0;914.7;83.93
2017-02-11;2017-02-11;4.3;9.7;-0.4;84.0;0.4;914.7;84.24
2017-02-12;2017-02-12;7.2;8.8;5.8;82.0;0.0;913.6;84.45
2017-02-13;2017-02-13;7.6;9.8;6.2;89.0;15.6;913.8;84.71
2017-02-14;2017-02-14;7.7;13.6;5.9;94.0;17.0;921.8;88.29
2017-02-15;2017-02-15;8.2;14.4;4.2;85.0;0.1;929.8;92.11
2017-02-16;2017-02-16;8.0;12.8;5.6;87.0;0.0;929.8;93.87
2017-02-17;2017-02-17;7.9;15.6;2.1;74.0;0.0;925.3;95.06
2017-02-18;2017-02-18;8.1;15.0;3.6;75.0;0.0;920.6;95.93
2017-02-19;2017-02-19;7.1;14.4;2.3;78.0;0.0;923.3;96.66
2017-02-20;2017-02-20;6.6;14.6;1.9;82.0;0.0;923.7;97.3
2017-02-21;2017-02-21;8.1;16.6;2.8;70.0;0.0;922.7;97.83
2017-02-22;2017-02-22;10.3;18.7;4.8;63.0;0.0;921.0;98.34
2017-02-23;2017-02-23;10.0;14.3;6.1;57.0;0.0;915.9;98.82
2017-02-24;2017-02-24;7.5;11.0;2.1;78.0;1.0;912.9;99.27
2017-02-25;2017-02-25;5.0;12.5;0.6;82.0;0.0;917.6;99.7
2017-02-26;2017-02-26;6.8;15.9;1.0;77.0;0.0;918.7;100.11
2017-02-27;2017-02-27;6.5;14.8;1.9;87.0;0.2;912.3;100.48
2017-02-28;2017-02-28;6.3;12.9;2.3;73.0;0.0;908.7;100.86
2017-03-01;2017-03-01;5.4;13.9;-0.4;68.0;0.0;916.9;101.22
2017-03-02;2017-03-02;8.8;17.3;2.5;68.0;0.0;917.9;101.53
2017-03-03;2017-03-03;7.0;11.4;5.0;86.0;8.6;909.3;101.84
2017-03-04;2017-03-04;3.6;9.5;-1.1;84.0;13.6;901.3;102.75
2017-03-05;2017-03-05;4.9;13.1;-1.3;79.0;0.0;913.6;103.84
2017-03-06;2017-03-06;9.7;19.0;2.7;58.0;0.0;916.1;104.56
2017-03-07;2017-03-07;9.5;17.6;3.5;52.0;0.0;918.4;105.17
2017-03-08;2017-03-08;8.3;13.4;4.3;88.0;0.0;923.8;105.76
2017-03-09;2017-03-09;14.3;23.0;7.8;61.0;0.0;923.7;106.33
2017-03-10;2017-03-10;14.4;23.1;9.5;62.0;0.0;920.8;106.78
2017-03-11;2017-03-11;14.1;22.0;9.7;55.0;0.0;918.0;106.78
2017-03-12;2017-03-12;8.4;11.2;6.3;88.0;7.6;914.7;106.68
2017-03-13;2017-03-13;9.0;17.6;4.4;77.0;0.0;919.6;106.65
2017-03-14;2017-03-14;10.6;19.7;5.4;64.0;0.0;926.8;106.53
2017-03-15;2017-03-15;10.9;20.2;5.5;75.0;0.0;925.6;106.55
2017-03-16;2017-03-16;11.5;20.9;5.5;62.0;0.0;923.1;106.82
2017-03-17;2017-03-17;12.4;21.3;6.1;51.0;0.0;921.5;107.12
2017-03-18;2017-03-18;12.6;21.6;7.5;58.0;0.0;920.0;107.48
2017-03-19;2017-03-19;13.3;22.2;7.2;60.0;0.0;917.6;107.84
2017-03-20;2017-03-20;12.9;20.4;8.4;51.0;0.0;914.7;108.21
2017-03-21;2017-03-21;9.7;16.5;5.6;72.0;0.0;913.5;108.56
2017-03-22;2017-03-22;7.3;13.8;3.0;73.0;0.0;911.1;108.48
2017-03-23;2017-03-23;5.9;12.7;1.3;76.0;0.9;909.2;106.87
2017-03-24;2017-03-24;5.0;8.9;0.9;83.0;18.2;912.2;106.74
2017-03-25;2017-03-25;2.4;7.9;-1.3;93.0;40.3;912.9;107.63
2017-03-26;2017-03-26;7.7;15.7;1.8;69.0;0.0;917.5;108.22
2017-03-27;2017-03-27;7.4;11.4;4.1;77.0;1.6;920.0;108.37
2017-03-28;2017-03-28;9.3;18.2;2.6;73.0;0.1;924.2;108.32
2017-03-29;2017-03-29;11.3;20.3;4.5;68.0;0.0;925.3;108.24
2017-03-30;2017-03-30;12.0;21.3;6.3;63.0;0.0;924.4;108.41
2017-03-31;2017-03-31;10.3;18.7;5.9;68.0;0.2;919.4;108.49
2017-04-01;2017-04-01;5.7;11.5;2.2;96.0;7.0;914.8;107.99
2017-04-02;2017-04-02;7.1;16.0;0.8;71.0;0.1;916.2;107.56
2017-04-03;2017-04-03;10.3;19.2;3.8;60.0;0.0;920.7;107.16
2017-04-04;2017-04-04;12.1;20.7;7.2;58.0;0.0;920.7;107.04
2017-04-05;2017-04-05;10.4;18.0;4.7;64.0;0.0;919.0;107.15
